Date,Hour,CensusTract,NumberOfReports
06/13/2018,10,172.0,1
06/13/2018,10,200.0,1
06/13/2018,09,239.0,1
06/13/2018,09,67.0,1
06/13/2018,09,198.0,1
06/13/2018,09,779.07,1
06/13/2018,08,261.0,1
06/13/2018,08,200.0,1
06/13/2018,08,121.0,1
06/13/2018,08,347.0,1
06/13/2018,08,974.0,1
06/13/2018,07,245.0,1
06/13/2018,07,415.0,1
06/13/2018,07,409.0,1
06/13/2018,04,427.0,1
06/13/2018,03,194.0,1
06/13/2018,02,172.0,1
06/13/2018,02,209.0,1
06/13/2018,02,232.0,1
06/13/2018,02,17.0,1
06/13/2018,01,235.01,1
06/13/2018,00,87.0,1
06/13/2018,00,230.0,1
06/12/2018,23,1227.04,1
06/12/2018,22,237.0,1
06/12/2018,21,213.03,1
06/12/2018,21,13.0,1
06/12/2018,21,275.0,1
06/12/2018,20,188.0,1
06/12/2018,20,129.01,1
06/12/2018,20,1208.01,1
06/12/2018,19,259.0,1
06/12/2018,19,311.0,1
06/12/2018,19,73.0,1
06/12/2018,19,48.0,1
06/12/2018,18,283.0,1
06/12/2018,18,359.0,1
06/12/2018,17,1104.0,1
06/12/2018,17,140.0,1
06/12/2018,17,24.0,1
06/12/2018,17,157.0,1
06/12/2018,17,359.0,1
06/12/2018,16,264.0,1
06/12/2018,16,134.0,1
06/12/2018,15,587.0,1
06/12/2018,15,462.07,1
06/12/2018,14,188.0,1
06/12/2018,14,1132.0,1
06/12/2018,14,348.0,1
06/12/2018,14,89.0,1
06/12/2018,14,318.0,1
06/12/2018,13,326.0,1
06/12/2018,12,190.0,1
06/12/2018,12,417.0,1
06/12/2018,12,1106.0,1
06/12/2018,11,160.01,1
06/12/2018,11,919.0,1
06/12/2018,10,7.01,1
06/12/2018,10,110.0,1
06/12/2018,10,36.0,1
06/12/2018,10,1192.0,1
06/12/2018,10,189.0,1
06/12/2018,10,334.04,1
06/12/2018,09,174.01,1
06/12/2018,09,37.0,1
06/12/2018,09,128.0,1
06/12/2018,08,289.0,1
06/24/2018,16,81.0,1
06/24/2018,16,8.0,1
06/24/2018,15,444.0,1
06/24/2018,14,170.0,1
06/24/2018,14,180.0,1
06/24/2018,14,652.0,1
06/24/2018,13,127.01,1
06/24/2018,13,1047.0,1
06/24/2018,13,690.0,1
06/24/2018,13,234.0,1
06/24/2018,12,462.07,1
06/24/2018,12,208.0,1
06/24/2018,12,33.0,1
06/24/2018,12,337.0,1
06/24/2018,12,381.0,1
06/24/2018,12,237.0,1
06/24/2018,12,413.0,1
06/24/2018,11,396.0,1
06/24/2018,11,309.02,1
06/24/2018,10,511.0,1
06/24/2018,10,26.01,1
06/24/2018,10,309.02,1
06/24/2018,09,67.0,1
06/24/2018,09,153.0,1
06/24/2018,08,128.0,1
06/24/2018,08,293.0,1
06/24/2018,02,331.0,1
06/24/2018,02,395.0,1
06/24/2018,01,349.02,1
06/23/2018,23,796.01,1
06/23/2018,23,239.0,1
06/23/2018,23,527.0,1
06/23/2018,23,297.0,1
06/23/2018,22,71.0,1
06/23/2018,22,291.05,1
06/23/2018,22,511.0,1
06/23/2018,21,70.01,1
06/23/2018,21,6.0,1
06/23/2018,21,503.0,1
06/23/2018,21,964.0,1
06/23/2018,21,52.0,1
06/23/2018,21,189.0,1
06/23/2018,21,225.0,1
06/23/2018,21,478.01,1
06/23/2018,20,230.0,1
06/23/2018,20,92.0,1
06/23/2018,18,302.02,1
06/23/2018,18,164.0,1
06/23/2018,18,460.0,1
06/23/2018,18,998.02,1
06/23/2018,18,313.0,1
06/23/2018,18,144.0,1
06/23/2018,18,266.0,1
06/23/2018,17,119.0,1
06/23/2018,17,44.0,1
06/23/2018,17,1227.04,1
06/23/2018,17,53.02,1
06/23/2018,17,491.0,1
06/23/2018,17,167.0,1
06/23/2018,17,674.0,1
06/19/2018,10,866.0,1
06/19/2018,10,76.0,1
06/19/2018,09,404.0,1
06/12/2018,08,33.0,1
06/12/2018,08,190.0,1
06/12/2018,08,30.01,1
06/12/2018,08,145.0,1
06/12/2018,08,59.0,1
06/12/2018,07,462.05,1
06/12/2018,07,266.02,1
06/12/2018,07,49.0,1
06/12/2018,06,162.0,1
06/12/2018,06,173.0,1
06/12/2018,03,1122.0,1
06/12/2018,03,361.0,1
06/12/2018,03,153.0,1
06/12/2018,02,424.0,1
06/12/2018,01,1227.04,1
06/12/2018,00,39.0,1
06/12/2018,00,552.0,1
06/10/2018,09,14.0,1
06/10/2018,08,69.0,1
06/10/2018,08,1026.0,1
06/10/2018,07,221.02,1
06/10/2018,06,221.02,1
06/10/2018,02,141.0,1
06/10/2018,01,179.0,1
06/10/2018,01,403.0,1
06/10/2018,00,330.0,1
06/09/2018,23,91.0,1
06/09/2018,23,317.04,1
06/09/2018,23,251.0,1
06/09/2018,23,59.0,1
06/09/2018,23,220.0,1
06/09/2018,22,383.01,1
06/09/2018,22,15.02,1
06/09/2018,22,289.0,2
06/09/2018,22,720.0,1
06/09/2018,22,94.02,1
06/09/2018,22,347.0,1
06/09/2018,21,64.0,1
06/09/2018,21,146.06,1
06/09/2018,21,302.01,1
06/09/2018,21,235.02,1
06/09/2018,21,159.0,1
06/09/2018,21,225.0,1
06/09/2018,20,713.03,1
06/09/2018,20,809.0,1
06/09/2018,20,1347.01,1
06/09/2018,19,253.0,1
06/09/2018,18,189.0,1
06/09/2018,18,379.0,1
06/09/2018,17,486.0,1
06/09/2018,17,183.0,1
06/09/2018,16,33.0,1
06/09/2018,16,242.0,1
06/09/2018,16,428.0,1
06/09/2018,15,69.0,1
06/09/2018,15,215.02,1
06/09/2018,15,152.0,1
06/09/2018,15,142.0,1
06/09/2018,14,589.02,1
06/09/2018,14,195.0,1
06/09/2018,14,29.01,1
06/09/2018,13,477.0,1
06/09/2018,13,275.0,1
06/09/2018,12,192.0,1
06/09/2018,12,298.0,1
06/09/2018,12,249.0,1
06/09/2018,11,62.0,1
06/09/2018,11,194.0,1
06/09/2018,11,326.0,1
06/09/2018,11,408.0,1
06/09/2018,10,1291.02,1
06/09/2018,10,382.0,1
06/09/2018,10,299.0,1
06/09/2018,10,124.0,1
06/09/2018,10,153.01,1
06/09/2018,10,134.0,1
06/09/2018,09,20.02,1
06/09/2018,09,224.04,1
06/09/2018,09,516.01,1
06/09/2018,09,495.0,1
06/09/2018,08,37.0,1
06/09/2018,08,75.0,1
06/09/2018,07,52.0,1
06/09/2018,07,145.0,1
06/09/2018,05,243.02,1
06/09/2018,04,442.0,1
06/09/2018,04,125.0,1
06/09/2018,04,309.02,1
06/09/2018,00,18.02,1
06/09/2018,00,900.0,1
06/08/2018,23,18.02,1
06/08/2018,23,756.0,1
06/08/2018,22,270.0,1
06/08/2018,22,4.0,1
06/08/2018,22,253.0,1
06/08/2018,22,261.0,1
06/08/2018,21,270.0,1
06/08/2018,21,462.01,1
06/08/2018,21,159.0,1
06/08/2018,21,239.0,1
06/08/2018,20,405.02,1
06/08/2018,20,46.0,2
06/08/2018,20,1104.0,1
06/08/2018,19,151.02,1
06/08/2018,19,209.01,1
06/08/2018,19,143.0,1
06/08/2018,18,41.0,1
06/08/2018,18,414.01,1
06/08/2018,18,287.0,1
06/08/2018,18,30.01,1
06/08/2018,17,59.02,1
06/08/2018,17,233.01,1
06/08/2018,16,395.0,1
06/08/2018,16,201.02,1
06/08/2018,16,1110.0,1
06/08/2018,15,133.0,1
06/08/2018,15,393.0,1
06/16/2018,05,51.0,1
06/16/2018,05,299.0,1
06/16/2018,00,127.0,1
06/15/2018,23,53.02,1
06/15/2018,23,27.01,1
06/15/2018,23,127.0,1
06/15/2018,22,745.0,1
06/15/2018,22,2.0,1
06/15/2018,22,836.0,1
06/15/2018,22,1507.02,1
06/15/2018,21,163.0,1
06/15/2018,21,64.0,1
06/15/2018,21,889.02,1
06/15/2018,20,64.0,1
06/15/2018,20,594.0,1
06/15/2018,20,163.0,1
06/15/2018,20,169.0,1
06/15/2018,20,40.03,1
06/15/2018,19,462.07,1
06/15/2018,18,608.0,1
06/15/2018,18,121.01,1
06/15/2018,18,310.0,1
06/15/2018,17,299.0,1
06/15/2018,17,198.0,1
06/15/2018,17,1122.0,1
06/15/2018,17,394.0,1
06/15/2018,16,348.0,1
06/15/2018,16,74.0,1
06/15/2018,16,155.0,1
06/15/2018,16,422.0,1
06/15/2018,15,654.01,1
06/15/2018,15,1039.0,1
06/15/2018,15,116.0,1
06/15/2018,14,12.0,1
06/15/2018,14,114.0,1
06/15/2018,14,1123.0,1
06/15/2018,13,291.02,1
06/15/2018,13,69.0,1
06/15/2018,13,315.0,1
06/15/2018,12,464.0,1
06/15/2018,12,75.0,1
06/15/2018,11,64.0,1
06/15/2018,11,441.0,1
06/15/2018,11,231.0,1
06/15/2018,10,67.0,1
06/15/2018,10,366.0,1
06/15/2018,09,945.0,1
06/15/2018,09,98.0,1
06/15/2018,09,484.01,2
06/15/2018,09,458.0,1
06/15/2018,08,910.0,1
06/15/2018,08,1008.04,1
06/15/2018,08,64.0,1
06/15/2018,07,257.0,1
06/15/2018,07,421.0,1
06/15/2018,06,31.0,1
06/15/2018,04,59.02,1
06/15/2018,03,61.0,1
06/15/2018,01,7.02,1
06/15/2018,00,1208.02,1
06/14/2018,23,608.0,1
06/14/2018,23,257.0,1
06/14/2018,23,332.02,1
06/14/2018,23,37.0,1
06/14/2018,22,436.0,1
06/14/2018,22,221.01,1
06/14/2018,21,309.0,1
06/14/2018,21,77.0,1
06/14/2018,20,136.01,1
06/14/2018,19,1277.0,1
06/14/2018,19,293.0,1
06/14/2018,19,421.0,1
06/14/2018,19,190.0,1
06/14/2018,19,15.01,1
06/14/2018,19,539.0,1
06/14/2018,18,593.0,1
06/14/2018,18,409.0,1
06/14/2018,18,225.0,1
06/14/2018,17,169.0,1
06/14/2018,17,1187.0,1
06/14/2018,16,126.02,1
06/14/2018,16,28.0,1
06/14/2018,15,910.0,1
06/14/2018,15,822.0,1
06/14/2018,14,276.0,1
06/14/2018,14,436.0,1
06/14/2018,14,69.0,1
06/14/2018,13,87.0,1
06/14/2018,13,382.0,1
06/14/2018,13,6.0,1
06/14/2018,13,25.0,1
06/14/2018,13,59.02,1
06/14/2018,12,143.0,1
06/14/2018,12,404.0,1
06/14/2018,12,265.0,1
06/14/2018,12,373.0,1
06/14/2018,11,584.0,1
06/14/2018,11,140.0,1
06/14/2018,11,758.0,1
06/14/2018,10,261.0,1
06/14/2018,10,194.0,1
06/14/2018,10,144.02,1
06/14/2018,08,224.04,1
06/14/2018,06,462.05,1
06/14/2018,05,37.0,1
06/08/2018,15,267.01,1
06/08/2018,14,1129.0,1
06/08/2018,14,892.0,1
06/08/2018,13,199.0,1
06/08/2018,13,285.0,1
06/08/2018,13,160.01,1
06/08/2018,13,119.01,1
06/08/2018,12,394.0,1
06/08/2018,12,302.01,1
06/08/2018,12,373.0,1
06/08/2018,12,47.0,1
06/08/2018,12,36.02,1
06/08/2018,12,253.0,1
06/08/2018,12,21.0,1
06/08/2018,11,505.0,1
06/08/2018,11,30.01,1
06/08/2018,11,212.0,1
06/02/2018,10,458.0,1
06/02/2018,10,411.0,1
06/02/2018,10,177.0,1
06/02/2018,09,257.0,1
06/02/2018,09,982.0,1
06/02/2018,09,483.02,1
06/02/2018,08,242.0,1
06/02/2018,08,46.0,1
06/02/2018,08,39.0,1
06/02/2018,08,67.0,1
06/02/2018,07,90.0,1
06/02/2018,07,309.02,1
06/02/2018,07,21.0,1
06/02/2018,07,38.0,1
06/02/2018,06,511.0,1
06/02/2018,04,309.02,1
06/02/2018,02,355.0,1
06/02/2018,01,24.0,1
06/02/2018,01,856.0,1
06/02/2018,00,403.0,1
06/02/2018,00,311.0,1
06/01/2018,23,152.0,1
06/01/2018,23,223.01,1
06/01/2018,22,25.0,1
06/01/2018,20,162.0,1
06/01/2018,20,43.0,1
06/01/2018,20,50.01,1
06/01/2018,20,191.0,1
06/01/2018,20,281.0,1
06/01/2018,20,1191.0,1
06/01/2018,19,131.0,1
06/01/2018,19,90.0,1
06/01/2018,19,462.08,1
06/01/2018,19,884.0,1
06/01/2018,19,43.0,1
06/01/2018,18,87.0,1
06/01/2018,18,71.0,1
06/01/2018,18,273.02,1
06/01/2018,17,159.0,1
06/01/2018,17,51.0,1
06/01/2018,17,279.0,1
06/01/2018,17,1028.01,1
06/01/2018,17,145.0,1
06/01/2018,17,72.0,1
06/01/2018,16,166.0,1
06/01/2018,16,264.0,1
06/01/2018,16,1166.0,1
06/01/2018,16,62.01,1
06/01/2018,16,806.0,1
06/01/2018,15,169.0,1
06/01/2018,15,269.02,1
06/01/2018,15,138.0,1
06/01/2018,15,240.0,1
06/01/2018,15,218.0,1
06/01/2018,15,86.03,1
06/01/2018,14,253.0,1
06/01/2018,14,112.02,1
06/01/2018,14,164.0,1
06/01/2018,13,198.0,1
06/01/2018,13,85.0,1
06/01/2018,12,147.01,1
06/01/2018,12,74.0,1
06/01/2018,12,1227.04,1
06/01/2018,11,361.0,1
06/01/2018,11,283.0,1
06/01/2018,10,37.0,1
06/01/2018,10,942.02,1
06/01/2018,10,179.01,1
06/01/2018,09,181.01,1
06/01/2018,08,674.0,1
06/01/2018,08,46.0,1
06/01/2018,08,178.0,1
06/01/2018,07,1012.0,1
06/01/2018,07,85.0,1
06/01/2018,06,942.02,1
06/01/2018,05,462.05,1
06/01/2018,00,216.0,1
06/01/2018,00,138.0,1
06/01/2018,00,177.01,1
06/01/2018,00,192.0,1
05/31/2018,23,1208.01,1
05/31/2018,23,542.0,1
05/31/2018,22,1463.0,1
05/31/2018,21,554.0,1
05/31/2018,21,175.0,1
05/31/2018,20,271.0,1
05/31/2018,20,624.0,1
05/31/2018,19,302.01,1
05/31/2018,19,175.0,1
05/31/2018,19,570.0,1
05/31/2018,19,1032.01,1
05/31/2018,19,199.0,1
05/31/2018,18,1237.0,1
05/31/2018,18,251.0,1
05/31/2018,17,628.0,1
05/31/2018,17,241.0,1
05/31/2018,17,94.0,1
05/31/2018,16,209.0,1
05/31/2018,16,1028.01,1
05/31/2018,16,157.0,1
05/31/2018,15,52.0,1
05/31/2018,15,28.0,1
06/11/2018,19,146.02,1
06/11/2018,19,122.0,1
06/11/2018,18,591.0,1
06/11/2018,18,1106.0,1
06/11/2018,17,25.0,1
06/11/2018,17,264.0,1
06/11/2018,17,22.01,1
06/11/2018,17,143.0,1
06/11/2018,17,496.0,1
06/11/2018,17,279.0,1
06/11/2018,17,189.0,1
06/11/2018,16,306.0,1
06/11/2018,16,334.01,1
06/11/2018,16,922.0,1
06/11/2018,16,294.0,1
06/11/2018,15,944.02,1
06/11/2018,15,511.0,1
06/11/2018,15,383.02,1
06/11/2018,15,908.0,1
06/11/2018,15,144.02,1
06/11/2018,14,136.01,1
06/11/2018,14,14.0,1
06/11/2018,14,1200.0,1
06/11/2018,14,579.0,1
06/11/2018,14,382.0,1
06/11/2018,13,1467.0,1
06/11/2018,13,171.0,1
06/11/2018,13,248.0,1
06/11/2018,13,1227.04,1
06/11/2018,12,189.0,1
06/11/2018,12,248.0,1
06/11/2018,11,43.0,1
06/11/2018,11,1220.0,1
06/11/2018,11,302.02,1
06/11/2018,11,184.0,1
06/11/2018,11,139.0,1
06/11/2018,11,421.0,1
06/11/2018,11,54.0,1
06/11/2018,11,583.0,1
06/11/2018,10,211.0,1
06/11/2018,10,221.02,1
06/11/2018,10,41.0,1
06/11/2018,10,146.02,1
06/11/2018,10,1385.02,1
06/11/2018,09,1093.0,1
06/11/2018,09,189.0,1
06/11/2018,09,845.0,1
06/11/2018,08,93.0,1
06/11/2018,08,87.0,1
06/11/2018,07,162.0,1
06/11/2018,07,10.02,1
06/11/2018,06,161.0,1
06/11/2018,06,672.0,1
06/11/2018,05,859.0,1
06/11/2018,03,164.0,1
06/11/2018,03,197.01,1
06/11/2018,00,264.0,1
06/10/2018,23,806.0,1
06/10/2018,23,243.02,1
06/10/2018,22,170.0,1
06/10/2018,22,174.02,1
06/10/2018,22,326.0,1
06/10/2018,21,15.01,1
06/10/2018,21,194.0,1
06/10/2018,21,516.01,1
06/10/2018,21,223.01,1
06/10/2018,21,462.03,1
06/10/2018,20,407.01,1
06/10/2018,19,117.0,1
06/10/2018,19,624.0,1
06/10/2018,19,235.02,1
06/10/2018,19,1028.01,1
06/10/2018,19,196.0,1
06/10/2018,19,230.0,1
06/10/2018,19,154.01,1
06/10/2018,18,403.03,1
06/10/2018,18,80.0,1
06/10/2018,17,79.0,1
06/10/2018,17,39.0,1
06/10/2018,17,128.06,1
06/10/2018,17,224.0,1
06/10/2018,17,242.0,1
06/10/2018,16,137.0,1
06/10/2018,16,469.02,1
06/10/2018,16,561.0,1
06/10/2018,15,222.0,1
06/10/2018,15,43.0,1
06/10/2018,15,30.02,1
06/10/2018,14,223.0,1
06/10/2018,13,213.03,1
06/10/2018,13,143.0,1
06/10/2018,13,62.0,1
06/10/2018,12,375.04,1
06/10/2018,12,924.0,1
06/10/2018,12,46.0,1
06/10/2018,11,337.0,1
06/10/2018,11,139.0,1
06/10/2018,11,134.0,1
06/10/2018,10,57.0,1
06/10/2018,10,85.0,1
06/10/2018,10,289.0,1
06/10/2018,10,30.02,1
06/10/2018,10,251.0,1
06/10/2018,10,67.0,1
06/10/2018,09,178.0,1
06/10/2018,09,201.0,1
05/31/2018,14,9.0,1
05/31/2018,14,100.0,1
05/31/2018,12,508.03,1
05/31/2018,12,245.0,1
05/31/2018,11,247.0,1
05/31/2018,11,2.02,1
05/31/2018,11,1377.0,1
05/31/2018,11,162.0,1
05/31/2018,10,75.0,1
05/31/2018,10,906.0,1
05/31/2018,09,8.0,1
05/31/2018,09,126.01,1
05/31/2018,09,460.0,1
05/31/2018,08,462.03,1
05/31/2018,08,194.0,1
05/31/2018,07,462.03,1
05/31/2018,04,47.0,1
05/30/2018,18,311.0,1
05/30/2018,18,129.02,1
05/30/2018,18,267.01,1
05/30/2018,17,690.0,1
05/30/2018,17,174.0,1
05/30/2018,16,201.0,1
05/30/2018,16,37.0,1
05/30/2018,15,287.0,1
05/30/2018,15,406.0,1
05/30/2018,14,444.0,1
05/30/2018,13,360.0,1
05/30/2018,13,27.0,1
05/30/2018,13,371.0,1
05/30/2018,13,51.0,1
05/30/2018,12,13.0,1
05/30/2018,11,37.0,1
05/30/2018,11,181.0,1
05/30/2018,10,908.0,1
05/30/2018,10,108.01,1
05/30/2018,09,307.0,1
05/30/2018,09,395.0,1
05/30/2018,09,1032.01,1
05/30/2018,09,192.0,1
05/30/2018,07,296.0,1
05/30/2018,07,119.01,1
05/30/2018,05,798.02,1
05/30/2018,02,153.0,1
05/30/2018,00,342.0,1
05/29/2018,23,369.0,1
05/29/2018,23,223.01,1
05/29/2018,23,66.0,1
05/29/2018,23,279.0,1
05/29/2018,22,72.0,1
05/29/2018,22,944.02,1
05/29/2018,22,254.02,1
05/29/2018,22,211.0,1
05/29/2018,21,289.0,1
05/29/2018,21,1435.0,1
05/29/2018,20,191.0,1
05/29/2018,20,50.0,1
05/29/2018,19,105.0,1
05/29/2018,19,338.0,1
05/29/2018,19,75.0,1
05/29/2018,18,261.0,1
05/29/2018,16,271.0,1
05/29/2018,15,168.0,1
05/29/2018,15,302.02,1
05/29/2018,15,243.0,1
05/29/2018,15,285.0,1
05/29/2018,15,42.0,1
05/29/2018,15,64.0,1
05/29/2018,14,65.0,1
05/29/2018,14,114.02,1
05/29/2018,14,990.0,1
05/29/2018,14,31.02,1
05/29/2018,14,90.0,1
05/29/2018,14,199.0,1
05/29/2018,12,97.0,1
05/29/2018,12,250.0,1
05/29/2018,12,123.01,1
05/29/2018,12,195.0,1
05/29/2018,11,39.0,1
05/29/2018,11,408.0,1
05/29/2018,10,218.0,1
05/29/2018,10,113.0,1
05/29/2018,10,174.01,1
05/29/2018,10,547.0,1
05/29/2018,10,307.0,1
05/29/2018,10,59.02,1
05/29/2018,09,276.0,1
05/29/2018,09,172.0,1
05/29/2018,08,221.0,1
05/29/2018,06,85.0,1
05/29/2018,05,23.0,1
05/29/2018,00,183.0,1
05/29/2018,00,1.0,1
05/29/2018,00,340.0,1
05/28/2018,22,225.0,1
05/28/2018,22,63.01,1
05/28/2018,21,174.02,1
05/28/2018,21,291.05,1
05/28/2018,21,4.0,1
05/28/2018,20,206.0,1
05/28/2018,20,29.0,1
05/28/2018,20,294.0,1
05/28/2018,19,195.0,1
05/28/2018,19,460.0,1
05/28/2018,19,38.0,1
05/28/2018,19,231.0,1
05/28/2018,19,7.0,1
05/28/2018,18,717.01,1
05/28/2018,18,283.0,1
05/28/2018,18,493.02,1
05/28/2018,18,319.01,1
05/28/2018,18,36.02,1
05/28/2018,17,476.0,1
05/28/2018,17,1571.01,1
05/28/2018,17,855.0,1
05/28/2018,17,243.02,1
05/28/2018,17,133.0,1
05/28/2018,17,142.0,1
06/16/2018,14,1227.04,1
06/16/2018,13,297.0,1
06/16/2018,13,174.02,1
06/16/2018,13,32.0,1
06/16/2018,12,14.0,1
06/16/2018,12,33.0,1
06/16/2018,12,166.0,1
06/16/2018,12,59.0,1
06/16/2018,11,99.01,1
06/16/2018,11,261.0,1
06/16/2018,11,264.0,1
06/16/2018,10,159.0,1
06/16/2018,10,505.0,1
06/16/2018,10,234.0,1
06/16/2018,10,26.02,1
06/16/2018,10,152.0,1
06/16/2018,10,1220.0,1
06/16/2018,08,225.0,1
06/16/2018,08,77.0,1
06/16/2018,07,37.0,1
06/16/2018,07,92.0,1
06/12/2018,00,125.0,1
06/12/2018,00,303.0,1
06/11/2018,23,329.0,1
06/11/2018,23,21.0,1
06/11/2018,23,123.01,1
06/11/2018,23,1208.02,1
06/11/2018,23,1417.0,1
06/11/2018,23,555.0,1
06/11/2018,23,506.0,1
06/11/2018,22,172.0,1
06/11/2018,22,236.0,1
06/11/2018,21,172.0,1
06/11/2018,21,55.02,1
06/07/2018,09,125.0,1
06/07/2018,08,302.02,1
06/07/2018,08,266.02,1
06/07/2018,08,66.0,1
06/07/2018,08,43.0,1
06/07/2018,08,167.0,1
06/07/2018,07,195.0,1
06/07/2018,07,169.0,1
06/07/2018,06,456.0,1
06/07/2018,06,151.0,1
06/07/2018,06,77.0,1
06/07/2018,05,224.04,1
06/07/2018,05,175.0,1
06/07/2018,04,144.02,1
06/07/2018,03,227.0,1
06/07/2018,01,1160.0,1
06/07/2018,00,190.0,1
06/06/2018,23,414.0,1
06/06/2018,23,146.06,1
06/06/2018,22,235.01,1
06/06/2018,22,928.0,1
06/06/2018,22,539.01,1
06/06/2018,20,146.02,1
06/06/2018,20,200.0,1
06/06/2018,20,138.0,1
06/06/2018,19,26.02,1
06/06/2018,19,900.0,1
06/06/2018,19,120.0,1
06/06/2018,19,229.02,1
06/06/2018,18,517.0,1
06/06/2018,18,74.0,1
06/06/2018,17,406.0,1
06/06/2018,17,865.0,1
06/06/2018,16,301.0,1
06/06/2018,16,118.0,1
06/06/2018,16,822.0,1
06/06/2018,14,45.0,1
06/06/2018,14,224.0,1
06/06/2018,14,118.0,1
06/06/2018,14,515.0,1
06/06/2018,13,19.03,1
06/06/2018,12,265.0,1
06/06/2018,11,939.0,1
06/06/2018,11,93.0,1
06/06/2018,11,395.0,1
06/06/2018,11,1471.0,1
06/06/2018,11,241.0,1
06/06/2018,10,119.0,1
06/06/2018,09,7.01,1
06/06/2018,09,462.0,1
06/06/2018,09,169.0,1
06/06/2018,08,146.05,1
06/06/2018,06,311.0,1
06/06/2018,06,194.0,1
06/06/2018,06,175.0,1
06/06/2018,02,545.0,1
06/06/2018,02,942.03,1
06/06/2018,01,253.0,1
06/06/2018,00,85.0,1
06/06/2018,00,199.0,1
06/05/2018,23,97.0,1
06/05/2018,21,806.0,1
06/05/2018,21,223.0,1
06/05/2018,20,361.0,1
06/05/2018,20,493.02,1
06/05/2018,20,526.0,1
06/05/2018,20,49.0,1
06/05/2018,19,910.0,1
06/05/2018,19,141.0,1
06/05/2018,19,79.0,1
06/05/2018,19,194.0,1
06/05/2018,19,26.02,1
06/05/2018,19,342.0,1
06/05/2018,19,387.0,1
06/05/2018,18,1507.01,1
06/05/2018,18,16.0,1
06/05/2018,18,193.0,1
06/05/2018,17,820.0,1
06/05/2018,17,876.0,1
06/05/2018,17,245.0,1
06/05/2018,17,139.0,1
06/05/2018,17,600.0,1
06/05/2018,16,62.0,1
06/05/2018,16,311.0,1
06/05/2018,14,500.02,1
06/05/2018,14,539.0,1
06/05/2018,14,1367.0,1
06/05/2018,14,29.0,1
06/05/2018,14,547.0,1
06/05/2018,13,242.0,1
06/05/2018,12,92.0,1
06/05/2018,12,968.0,1
06/05/2018,11,616.01,1
06/05/2018,11,929.0,1
06/05/2018,11,283.0,1
06/05/2018,10,51.0,1
06/05/2018,10,162.0,1
06/05/2018,09,277.0,1
06/05/2018,09,81.0,1
06/05/2018,09,822.0,1
06/05/2018,08,527.0,1
06/05/2018,08,200.0,1
06/05/2018,08,162.0,1
06/05/2018,08,11.0,1
06/05/2018,07,131.0,1
06/05/2018,06,231.0,1
06/05/2018,05,383.0,1
06/05/2018,03,146.02,1
06/05/2018,02,391.0,1
06/05/2018,01,170.0,1
06/05/2018,00,711.0,1
06/04/2018,21,194.0,1
06/04/2018,21,809.0,1
06/04/2018,20,101.0,1
06/04/2018,20,512.0,1
06/04/2018,20,1202.0,1
06/04/2018,20,43.0,1
06/04/2018,19,194.0,1
06/04/2018,19,910.0,1
06/04/2018,18,1441.0,1
06/03/2018,23,224.0,1
06/03/2018,23,395.0,1
06/03/2018,22,379.0,1
06/03/2018,22,374.0,1
06/03/2018,22,177.0,1
06/03/2018,22,180.0,1
06/03/2018,22,143.0,1
06/03/2018,22,179.0,1
06/03/2018,21,1116.0,1
06/03/2018,21,119.02,1
06/03/2018,21,320.0,1
06/03/2018,21,462.06,1
06/03/2018,21,361.0,1
06/03/2018,20,118.0,1
06/03/2018,19,73.0,1
06/03/2018,19,29.01,1
06/03/2018,19,289.0,1
06/03/2018,19,277.0,1
06/03/2018,19,14.01,1
06/03/2018,19,229.0,1
06/03/2018,19,96.02,1
06/03/2018,18,495.0,1
06/03/2018,18,302.02,1
06/03/2018,18,185.02,1
06/03/2018,17,624.0,1
06/03/2018,17,8.0,1
06/03/2018,17,170.12,1
06/03/2018,17,197.0,1
06/03/2018,16,2.02,1
06/03/2018,15,210.01,1
06/03/2018,15,437.0,1
06/03/2018,14,1032.01,1
06/03/2018,14,23.0,1
06/03/2018,14,1070.01,1
06/03/2018,14,15.01,1
06/03/2018,14,118.0,1
06/03/2018,14,557.0,1
06/03/2018,14,157.0,1
06/03/2018,14,480.0,1
06/03/2018,13,161.0,1
06/03/2018,13,49.0,1
06/03/2018,13,334.0,1
06/03/2018,12,182.0,1
06/03/2018,12,224.0,1
06/03/2018,12,59.0,1
06/03/2018,12,91.0,1
06/03/2018,12,283.0,1
06/03/2018,11,26.02,1
06/03/2018,11,259.0,1
06/03/2018,09,105.0,1
06/03/2018,09,131.0,1
06/03/2018,08,162.0,1
06/03/2018,08,139.0,1
06/03/2018,05,226.0,1
06/03/2018,03,421.0,1
06/03/2018,02,437.01,1
06/03/2018,01,38.0,1
06/03/2018,01,1104.0,1
06/02/2018,23,25.0,1
06/02/2018,23,40.02,1
06/02/2018,22,538.0,1
06/02/2018,22,315.0,1
06/02/2018,21,22.0,1
06/02/2018,21,209.01,1
06/02/2018,20,163.0,1
06/02/2018,20,10.01,1
06/02/2018,20,56.0,1
06/02/2018,20,302.02,1
06/02/2018,19,309.01,1
06/02/2018,19,25.0,1
06/02/2018,18,257.0,1
06/02/2018,18,241.0,1
06/02/2018,18,173.0,1
06/02/2018,18,1110.0,1
06/02/2018,18,1214.0,1
06/02/2018,17,231.0,1
06/02/2018,17,277.02,1
06/02/2018,16,1617.0,1
